"","logFC","logCPM","PValue","FDR"
"YGL203C",-0.279582532299709,7.19790309213158,0.00743166167186364,0.016758057207476
"YGR103W",0.375578813038179,7.95821437782143,0.00747262689382783,0.0168440126974397
"YNL002C",0.717379965755107,6.57766195530311,0.00748172504600445,0.0168580986661113
"YGR156W",-0.39007720341874,5.60952334228156,0.00748849902209516,0.0168669389850541
"YGR241C",-0.272221307687657,7.40834803790978,0.00749809590012712,0.0168821284022269
"YJL057C",-0.360954978795432,5.77927940249622,0.00751152315110753,0.0169059271529491
"YKL080W",-0.267114411164224,8.07982490379582,0.00753181371484574,0.0169451489546548
"YLR353W",-0.347007152662375,5.83590272270939,0.00754035170165009,0.0169579099272762
"YER133W",-0.425761011557329,7.7948012745938,0.00754348524617061,0.0169585114747688
"YBL028C",1.05522115748437,4.4437595133716,0.00756445910065338,0.0169992041392199
"YJL125C",0.684478380593139,4.75158168162251,0.00763133323745822,0.0171429759931816
"YJL168C",-0.431409734390811,6.33861502354491,0.00763513865134558,0.0171450153320728
"YBL111C",2.69737645509785,1.50096543674331,0.00764569313489056,0.0171622026855643
"YHR043C",-0.302494118749023,7.02309245286513,0.00767545769323533,0.0172224812934674
"YOL008W",-0.655594268642938,4.65590228667788,0.00775972698285453,0.0174049676108985
"YJR080C",-0.351278229909673,6.3315054150398,0.00780886123053506,0.0175085380451216
"YPL204W",-0.258570127351528,7.85842205096237,0.00782928045910303,0.0175476713926184
"YBL036C",-0.382847025780037,5.86654843490928,0.00785503331827803,0.0175987247801026
"YGR158C",0.574947310296779,5.17534002010466,0.00786039688738624,0.017604075845066
"YJL024C",-0.483722299653222,5.09319728145694,0.00789580785988207,0.0176766913003868
"YOR298C-A",0.274954580086399,8.49021675550396,0.00794501215187554,0.0177742177140887
"YGR214W",0.198209174496339,10.21670044956,0.0079453787145115,0.0177742177140887
"YPR191W",-0.294628465134686,7.21326428980967,0.0079566920633538,0.017792799296623
"YKR020W",-0.475599446130781,5.20935637599651,0.00796540322330495,0.0178055500084229
"YER093C-A",-0.600416846537887,4.521551859655,0.00800216202545554,0.0178809640123189
"YER035W",-0.348913699421556,6.00398822942794,0.00800812527985318,0.0178875338923712
"YLR110C",-0.220261735331904,13.1213847739914,0.00802369225008673,0.0179155422806654
"YNL162W",0.236796017103346,9.43150184138018,0.00803129551099267,0.0179257546354371
"YLR016C",-0.355265121739465,5.64883047956101,0.00804167582757961,0.017936145916079
"YDL224C",-0.286196907146866,6.69676985326301,0.00804201370886559,0.017936145916079
"YKR010C",-0.457167337730038,5.23771143595089,0.00805654133038445,0.0179617765832271
"YBL058W",-0.222984439009804,8.06164486042744,0.00808309813932145,0.0180141964935462
"YCL038C",-0.39338925599518,6.14504928808635,0.00809138112155133,0.0180258667530946
"YPR074C",0.185896008470704,9.51253385879937,0.00810395814544458,0.0180470908342475
"YPL225W",-0.381868806390047,7.06285248467631,0.00810957603729636,0.0180528071530032
"YPL157W",-0.568000478781183,5.02026478029687,0.00814892139196989,0.0181335031521306
"YBR211C",-0.395926823952263,5.7198053553628,0.00815195510979676,0.0181335031521306
"YKL028W",-0.255400353411974,7.24025211997127,0.00815805943568125,0.0181402621874957
"YNL259C",-0.657419312533831,4.83125277491932,0.00816407549344457,0.0181468199454213
"YHR069C",0.505765379321628,5.33132520525634,0.00820062048817394,0.018213611633709
"YGR062C",-0.471109849105278,5.25817174306655,0.00820280896097134,0.018213611633709
"YDR466W",-0.287261778768091,6.67049302530855,0.00820414577878391,0.018213611633709
"YGL081W",-0.959311529585886,3.50007553210872,0.00820643714981715,0.018213611633709
"YDR221W",-0.359280679601471,6.04561591571278,0.00823038653380295,0.0182599164306382
"YGL248W",-0.330863025294321,6.55250849132166,0.00824192459770456,0.0182786611111761
"YDL215C",-0.328554216444223,7.15303110130257,0.00827828672024978,0.0183524250744541
"YBL067C",-0.377307277129943,6.50871032041425,0.00829169967010733,0.0183752760104963
"YKL073W",-0.303904220716202,6.48435433048582,0.00833292767493298,0.0184597278369818
"YIL131C",0.581435419302148,4.66484126912758,0.0083718111014513,0.0185389245087153
"YOR191W",-0.298894618086482,6.53782364876757,0.00842950501498257,0.0186597011498885
"YJR019C",-0.421581572830666,6.40574450430387,0.00843436877387724,0.0186634854282093
"YHR045W",-0.365778956990475,6.36317266110397,0.00845116941487213,0.0186936708141302
"YJL161W",-0.541189178606724,4.59039583432732,0.00846122487586331,0.018708919129478
"YKL215C",-0.326008787549743,6.11400515941744,0.00849426476475649,0.0187749587646859
"YHR032W",0.290560981592489,7.0544003503285,0.00851709417726202,0.018818389188521
"YJL001W",-0.241185855682293,7.98924775326893,0.00853210375443965,0.0188445158324074
"YPR045C",-0.338373002759283,6.13412822419629,0.00858058711712546,0.0189445276015042
"YMR250W",0.444513846539136,6.97244236869118,0.00861691627385161,0.0190054184095366
"YKL193C",-0.476700502340469,5.90672077047384,0.00861708767589338,0.0190054184095366
"YOR110W",-0.403231892877396,6.24770633533754,0.00861812350908786,0.0190054184095366
"YNL059C",-0.298999827601393,7.01702991908905,0.00862101453628465,0.0190054184095366
"YJL129C",-0.253900843612296,7.23517733990846,0.00863050794822431,0.0190192609048951
"YDL056W",-0.406873864088872,6.03384270012238,0.00864562936774392,0.019045491053217
"YKL093W",-0.443269502122417,5.13332338648551,0.00870906784627927,0.0191780999056325
"YKL214C",-0.44917682556212,5.37326447515061,0.00872034167298162,0.01919578187464
"YNL094W",-0.35769281419561,7.03614812611401,0.00873352758586342,0.0192176581352004
"YLR425W",-0.346558963302439,5.80581995077389,0.00874974118646821,0.0192461779183392
"YLR082C",-0.620412365988523,4.73423452192556,0.00883545913130819,0.0194275034113529
"YDL066W",-0.356677701593745,7.63234246162288,0.00884710319565623,0.0194458802409725
"YNL113W",0.703832669731397,5.28816562070565,0.00886838393600891,0.0194854169139862
"YLR261C",-0.629950064635451,5.0246140474036,0.00893135021211821,0.0196164807739805
"YJL037W",-1.48920968720561,2.13593288741749,0.00896120033991328,0.0196747392991714
"YKL089W",-0.5940338406818,4.39953102555893,0.0090426766899561,0.0198462603762872
"YDR042C",-1.46558313674503,2.2143829985919,0.00907547773564272,0.0199108645761209
"YIL126W",-0.309436443775668,7.40482405472093,0.00910628235981197,0.0199710425215001
"YDR485C",-0.393924250458886,6.21178092330957,0.00912557324312684,0.0200059343755397
"YGR106C",-0.248728468644643,8.00198142222797,0.00916828803872625,0.0200921334537568
"YBR210W",-0.57031253977069,4.9238085710301,0.00918320676221682,0.0201173766797619
"YNR018W",0.299993277369416,7.13531065391622,0.00918976626602576,0.0201242957054309
"YPL221W",0.272903208141857,7.9221123513925,0.00920686178175958,0.0201542734601078
"YJL073W",-0.402440177713058,5.58698228507382,0.0092213674469697,0.0201785618282987
"YFR045W",-0.388132848546981,5.46687263241287,0.0092462069395896,0.02022543676952
"YKR054C",-0.35734028103888,6.32584743895254,0.00927727708511066,0.0202820202949542
"YOR106W",-0.360716595034715,5.74277330578826,0.0092789300217071,0.0202820202949542
"YOR032C",0.526965567943142,4.32147722505529,0.00931630168377677,0.0203561879848254
"YBR136W",-0.406855465278541,5.35436854392085,0.00933032373183667,0.0203793006723062
"YLR174W",-0.60408637088423,4.16516953363594,0.0093520206633741,0.0204191536033891
"YDR232W",0.245203537795042,7.53467165716203,0.00938453247930133,0.0204825815861402
"YNL011C",-0.341940129339704,5.76264924209205,0.009405252202453,0.0205202349859566
"YLR119W",-0.642188691803562,4.57410054994333,0.0094169597086056,0.0205382051587981
"YOR176W",-0.268776944548757,6.97718382892454,0.00942201874022564,0.0205416672387307
"YKR026C",0.340559564306344,6.50730753426828,0.00944427464047831,0.0205826051741106
"YMR308C",0.328505408152297,7.66443617286782,0.00944993714485022,0.0205873630655666
"YDR264C",-0.253426052266996,7.6201117144654,0.00948658081578114,0.0206595872973784
"YAL034W-A",-0.558795918086508,4.30416644159851,0.00949447176835664,0.0206691646259626
"YNL270C",-0.872570147067653,3.4582043104596,0.00954166498565857,0.0207642632291805
"YBR276C",-0.297290458483634,6.88860078872927,0.00954981964521401,0.0207743686914453
"YHR002W",-0.546954838320136,5.08180064804058,0.0095803430748828,0.0208331091415221
"YBL105C",-0.237978255322553,7.47010015365093,0.00960111197435219,0.0208706023336671
"YBR129C",-0.507266632530854,5.6119368340658,0.0096123654563641,0.0208873912615888
"YJL003W",-0.551332475520743,4.61866183608908,0.00964768753779796,0.0209564490312594
"YOL117W",-0.484126159776724,4.82078754184388,0.00965775945775724,0.0209706285179998
"YJL196C",-0.23253774829152,8.17493278691366,0.00967685017717143,0.021004373623743
"YDR177W",-0.260201531393217,7.14906135148564,0.00969019096819897,0.0210256178800269
"YPR034W",-0.287295190661072,6.89336699208849,0.00976342810839413,0.0211767610400909
"YDL139C",-0.458033522930854,4.80884828961379,0.00978358303998679,0.0212127009335294
"YPL263C",0.3673030786593,6.28180329002528,0.00979706231539307,0.0212341456850479
"YEL057C",-1.03060784979372,2.88107315322439,0.00980483383475324,0.021243208275443
"YNL127W",-0.373438055104332,5.65011866631973,0.00981632334275672,0.0212603166980569
"YNL180C",-0.347986893996522,6.89002755605277,0.00984291716856823,0.0213101137528058
"YKL052C",-0.409354518954277,6.30068738926647,0.00985005916575169,0.0213177761827918
"YJL149W",-0.399737953825746,5.58267391208218,0.00987121534670699,0.0213557518122359
"YLR163C",-0.314641623182673,6.2082737796446,0.00991042235470066,0.0214327372341973
"YFL010W-A",-0.380620424168569,6.47731682579964,0.00993038292607369,0.0214680583754395
"YPR069C",0.290612873508495,7.55960789339795,0.00993890303920276,0.0214786301252603
"YLR218C",-0.357907529870016,6.35914489685681,0.00994417731811013,0.0214821822531061
"YMR160W",-0.353224845199997,5.69378472708602,0.00996640251999824,0.0215223371207407
"YFL009W",-0.367479093707378,6.68391610137391,0.00997987265187052,0.0215435631087624
"YLR305C",-0.267528870625464,7.17981487398817,0.0100301729247158,0.0216381769702434
"YBR098W",-0.557349413582579,4.87229659725026,0.0100310156209866,0.0216381769702434
"YMR246W",0.320531825701515,9.25322718082465,0.0100684136394698,0.0217109342218451
"YNL004W",-0.258398285178201,7.31177931569893,0.0101053316691364,0.0217826038201385
"YDR338C",-0.367464219968217,5.65401347135588,0.0102518332644564,0.022090348661977
"YLR074C",0.403315049151976,6.55658693057172,0.0102768273435332,0.0221361439358158
"YBL024W",0.49773497279981,6.591938922993,0.0103077591425129,0.0221946909920848
"YMR222C",-0.37852180247962,5.63372284978319,0.010314958486101,0.0221987104840318
"YDR210W-A",-2.04049036785639,3.68388862011087,0.0103171292599438,0.0221987104840318
"YAL024C",-0.534397255685953,4.98713474592022,0.0103322413408288,0.0222231450431421
"YPR010C-A",-0.658446649541732,4.1784362518888,0.0103856753778691,0.0223299568353384
"YIL002W-A",-0.488515402658062,5.45247054950011,0.0104117460645809,0.022377879209635
"YIL154C",-0.456853315923709,8.12585689348386,0.0104784667239055,0.0225131037056459
"YOR174W",-0.38529599569022,5.70891682637057,0.0105153019834838,0.0225840442236928
"YBR156C",-0.614050663699296,4.86961489820763,0.0105450734877154,0.0226397677165501
"YMR040W",-0.842854113385753,3.3344434176943,0.0105556327659661,0.0226499122859317
"YDL180W",-0.375778247535515,6.15001281107492,0.010557454467568,0.0226499122859317
"YGL011C",-0.237402514776976,8.27355128299663,0.0105618314751907,0.0226510898291785
"YGR031C-A",-0.770896209147239,4.2334446306614,0.0106619902327876,0.0228576073215234
"YDR350C",-0.510714264754589,6.10634025550615,0.0106848350927542,0.0228982865787131
"YER094C",-0.328493813419597,8.45768652297008,0.0107521339921795,0.0230341697435647
"YPL055C",-0.333696991204937,6.68310971073708,0.0107613273231666,0.0230373186826077
"YMR043W",0.237031363941955,7.421444592238,0.0107613907112942,0.0230373186826077
"YDR151C",-0.454689099243649,6.24461020373231,0.0108037125940679,0.0231195542202892
"YPR025C",-0.459987286147003,5.46964693026514,0.0108665321564975,0.0232455787310179
"YGR077C",-0.391371031910278,5.90665087536594,0.0108750848087002,0.0232490432032714
"YPL139C",-0.418467195972508,6.07234092605601,0.0108760100704166,0.0232490432032714
"YDR238C",-0.237139634355489,8.27488825662083,0.0109218666582765,0.023338636698094
"YDL047W",-0.34546539689869,6.86111471940455,0.0109290203504719,0.0233454922071272
"YDR380W",-0.407048609886611,5.75573217666606,0.0109631209638168,0.023405583514102
"YDR219C",-0.530381550670765,5.73886085320385,0.0109650629543841,0.023405583514102
"YDL061C",0.306830861993074,8.77129960502375,0.0109815028934454,0.0234322223658553
"YBR283C",-0.234230988495927,8.54002590714072,0.0109883725974642,0.0234384285000706
"YKR050W",-0.364493007999858,6.43472667902389,0.0110363093415922,0.0235311278368504
"YJR107W",-0.423513938948185,5.27106509872759,0.0110397855121002,0.0235311278368504
"YPR184W",0.468691591835474,6.45800724212727,0.011173447990354,0.0237995621372362
"YAR018C",-0.39133666359954,5.36034567850758,0.0111737677230425,0.0237995621372362
"YJR142W",-0.355697679258884,6.02345985780752,0.0111925054111644,0.023830894033055
"YIL108W",-0.292662751979781,6.77174614938035,0.0112026282057801,0.0238438672998563
"YDR432W",-0.191715318286121,9.47041934749353,0.0112169664739904,0.0238658002972317
"YGL022W",-0.208095587770312,8.83157779099598,0.0113221277973821,0.0240808879141301
"YGL187C",-0.35311972740981,6.03035186513013,0.011366715884773,0.0241670348150204
"YDL065C",-0.397267038317964,6.16942022114707,0.0113737848781156,0.0241733782772307
"YLR023C",-0.28855314003332,6.55159955087052,0.0114103466229179,0.0242423773672549
"YDR179C",-1.12036139676032,2.54779602206457,0.0114774019160434,0.0243760901425802
"YML086C",-0.249706147682565,7.35469554593753,0.0115518095178592,0.0245253164396027
"YAL039C",-0.335131079328791,7.83882843003666,0.0115725438853607,0.0245605244511045
"YIL069C",0.293729847232086,8.89836181236059,0.0116318542684201,0.0246775481198429
"YMR001C-A",2.31879809751657,1.20643492653676,0.011689569929788,0.0247911058331741
"YML027W",-0.511078460213913,4.49327962471571,0.011707715036129,0.0248206914614029
"YDL188C",-0.279693995698135,6.77845688563052,0.0117176878344712,0.0248329365747014
"YLR466W",-0.363415150270908,8.02755184764168,0.0117268363501678,0.0248434266680784
"YNL321W",-0.270839102673804,7.02697417781851,0.0118293480400632,0.0250516293318018
"YGR032W",0.41093374835429,7.70691916336563,0.0118609326173177,0.0251095306964825
"YMR092C",-0.238260235689539,7.57182156873478,0.0118836284127134,0.0251485798705383
"YOL054W",-0.323107426382866,5.69550664056163,0.0119442755853838,0.0252678865351147
"YOR115C",-0.40043799709516,5.67353351302007,0.0119954934479888,0.0253671675238563
"YOL077W-A",-0.412410997683394,5.12331839785974,0.0120069233750506,0.0253822670990263
"YJL131C",-0.45511415370776,5.20003785942103,0.0120120518251954,0.0253840395177432
"YBL007C",-0.275615995245367,8.46225630760029,0.0120630560491619,0.0254827214005323
"YML080W",0.721229006493187,3.89007437092091,0.0120792336050949,0.0255077891653628
"YBR293W",-0.420928141924371,5.48626639665855,0.01213378364884,0.0256138415448398
"YKL072W",-0.4532899189377,5.24133796126819,0.0121389550706757,0.0256156195268147
"YPL052W",-0.615675781189353,4.84630807837362,0.0121440194421825,0.0256171704240262
"YHL012W",1.29544608700468,3.10619066605832,0.0121623165548824,0.0256466240396434
"YPL149W",-0.40945858049119,5.74067450649481,0.0121858872970756,0.025687173187316
"YLR410W-A",-2.41045379783035,3.42542386457272,0.012273831332737,0.0258633404543465
"YPR199C",-0.37623774611229,5.50515236549438,0.0123223801714483,0.0259563985313134
"YDR161W",0.594362262307772,6.0150377605601,0.0124394936385077,0.0261937664978827
"YJL006C",-0.799431799868025,3.7882433892157,0.0125069231335223,0.0263263835578269
"YGR170W",-0.300171273670499,6.61895611157203,0.012519680787981,0.0263438660108405
"YLR009W",0.641590663799059,6.01223077529974,0.0125410696839552,0.0263794914041815
"YLR071C",-0.359045731971002,6.46019492291041,0.0125471821442147,0.0263829697040932
"YBR265W",-0.261096254339509,6.96603996381189,0.0125897366558951,0.026463045041894
"YDR217C",-0.371539001475181,6.00237222239712,0.0125943234298144,0.0264632854169786
"YNL110C",0.670123267724236,5.65218309171809,0.0126697588924591,0.0266123405632519
"YCR014C",-0.558406122451678,4.6389153140468,0.0128289488660182,0.0269371506175407
"YDR153C",-0.335273474058307,6.70524775923714,0.0128940832941858,0.02706063469106
"YDR183W",-0.516259345647327,4.50643061896145,0.0128969054975138,0.02706063469106
"YJR103W",-0.379303959994303,7.66668888672998,0.0130633128393981,0.0274000787205666
"YPL005W",-0.54541564309303,4.47360642269819,0.0130991904265097,0.0274655952351729
