"","logFC","logCPM","PValue","FDR"
"YDR518W",-0.847837968141146,6.56794427276522,9.78416499339761e-16,1.88576235393921e-14
"YNL283C",-0.724543183008268,7.54743768550702,9.95176507112877e-16,1.91183746512562e-14
"YHR096C",-1.11549428810853,5.58824151913146,1.00126572597037e-15,1.91731045325783e-14
"YFR042W",-1.32666717988877,5.10450342462747,1.01443067894047e-15,1.93625365396475e-14
"YKL117W",-0.568822330263353,9.52837544901582,1.22490653670957e-15,2.33047330473007e-14
"YKL067W",-0.684930624760761,7.93287394731098,1.38373134718947e-15,2.62421101965388e-14
"YJL200C",0.95063448930343,5.95912656405558,1.43372581342617e-15,2.71033726455036e-14
"YBR269C",-1.01657257322875,6.06184387069472,1.62707852976771e-15,3.06605849064826e-14
"YDR281C",3.22543627151632,3.01867439711691,1.7382511097495e-15,3.26515295758342e-14
"YEL012W",-0.956309865278683,6.64501156001623,1.92326568999577e-15,3.60125414167879e-14
"YGL185C",-1.23490490737425,5.25581256655002,1.95956577409533e-15,3.65765005846122e-14
"YMR120C",2.49369990578783,7.89979218557051,2.09115827503352e-15,3.88613789037416e-14
"YDL072C",-0.794980289424692,8.13420155871091,2.0951123661135e-15,3.88613789037416e-14
"YLL043W",-0.64350661843904,8.17830547660741,2.38460266034811e-15,4.40927935664993e-14
"YDL197C",-0.968533620065762,6.18615805326397,2.69920254025445e-15,4.97544592856249e-14
"YKR051W",-0.910044849625754,6.15972898217085,2.72871805697826e-15,5.01423128668956e-14
"YJL170C",-1.62898442155036,4.42863287660267,2.84547983851449e-15,5.21260192089481e-14
"YPR079W",-0.958458520232508,6.00413837214271,2.89777112056668e-15,5.29200979024477e-14
"YJR137C",-0.835014024459033,6.44937289731404,3.23855164395196e-15,5.89615694685038e-14
"YMR302C",-0.787622184814081,6.92220758584906,3.25362541171533e-15,5.9054299267238e-14
"YER047C",-0.999771001857125,6.35370144650278,4.02181647141555e-15,7.27739696066233e-14
"YAL053W",-0.761001019785,8.90391794358343,4.06041758116743e-15,7.31884601278439e-14
"YBR069C",0.856469135244381,7.40025939429869,4.06946144702732e-15,7.31884601278439e-14
"YDR032C",-0.74140129890597,8.48842463504479,4.52217359482156e-15,8.08938216854043e-14
"YGR086C",-0.724296664823144,10.0496211111225,4.52524167278499e-15,8.08938216854043e-14
"YNL134C",0.95503007919174,7.23344372313785,4.59237625682557e-15,8.18466575651713e-14
"YDR381C-A",-1.30102805543036,5.06774640722242,4.89877716808089e-15,8.70452387493533e-14
"YGL027C",-0.69932243837131,7.75824099008295,5.11729837979993e-15,9.06558518361563e-14
"YPR115W",-0.695664508477973,7.46897220938241,5.35393174169443e-15,9.45648182555401e-14
"YCR079W",-1.09309819013433,6.61092631323577,5.40990264966314e-15,9.52690296965977e-14
"YPR013C",-0.91040098253304,6.34802675890494,5.65735762895759e-15,9.93311130283147e-14
"YPL061W",1.05821879363251,10.5544108846334,5.93248434057098e-15,1.03853579417629e-13
"YKL100C",-0.726908996508602,7.71007252518633,6.26086370923018e-15,1.09278851231608e-13
"YJL155C",-0.895687892618966,6.79047453989906,7.30666377213433e-15,1.27157439822702e-13
"YGR211W",1.11008861342853,6.13543813476653,7.38586027497206e-15,1.28158754390058e-13
"YNL054W-B",1.00885111933699,6.98384822196516,7.46791019802929e-15,1.29203580823799e-13
"YHR162W",-0.776694920811257,8.29680710591614,7.90183854924471e-15,1.36096932201687e-13
"YOR327C",-0.665471928981893,7.61164775278931,7.91234488378913e-15,1.36096932201687e-13
"YLR314C",-0.664563522446095,8.06676279141121,8.47891621048847e-15,1.45419557152059e-13
"YBR203W",-0.906345797995372,6.66812612151315,8.654353185323e-15,1.47999444501608e-13
"YJL225C",-0.734566926564831,8.37385611145287,8.69448754721626e-15,1.48257299184088e-13
"YPR159W",-0.619149759696181,8.42591370747142,9.30275876352036e-15,1.58173631045259e-13
"YCL048W",-3.05350027196764,3.23724898048429,9.80367881853243e-15,1.66213087590993e-13
"YKL142W",-0.715308899506264,7.35178536283228,9.98633402571007e-15,1.68826109800361e-13
"YPL153C",-1.33058038883385,5.02274097344122,1.02904700985171e-14,1.73472112743377e-13
"YLR058C",2.06604587577022,8.6232358407089,1.09315307528472e-14,1.8375530529715e-13
"YPL113C",-1.10781341475905,5.43645186689717,1.13102230372805e-14,1.89582407114983e-13
"YNL277W",-1.20951765726122,6.02901463300765,1.1792654292558e-14,1.97110552116004e-13
"YNL336W",-1.02209322619294,5.97574343320711,1.30844041161085e-14,2.18085687760603e-13
"YNL024C",1.38119478336438,4.86932554075792,1.42256942247976e-14,2.36442226764403e-13
"YDR359C",-0.903450966801215,6.42940821115626,1.48738439792768e-14,2.46522506513672e-13
"YOR070C",-0.954807381167091,6.11611000416114,1.52337363081064e-14,2.51782172444317e-13
"YIL056W",1.0037946101216,6.67872889302038,1.54941063718974e-14,2.55372221176928e-13
"YOR178C",1.02136642690904,6.05520690111305,1.63526371044756e-14,2.68773760408839e-13
"YFR041C",-0.866599460476355,6.11996945500659,1.74442367289466e-14,2.85921187604369e-13
"YGR223C",-1.01476813554633,6.60979677526502,1.82917253189755e-14,2.98983808597729e-13
"YDR512C",-0.981094983906858,5.424048583091,1.86810389844506e-14,3.04506081738277e-13
"YOL084W",-1.83058240600653,4.14383922015348,1.89916975143416e-14,3.08540990030154e-13
"YEL077C",-0.991578392397123,6.77750964797332,1.90328648573612e-14,3.08540990030154e-13
"YMR036C",-1.28724782811177,4.96489360449764,1.93833770864228e-14,3.13364596230502e-13
"YNL155W",-0.867833939479831,6.69406294889343,1.98269105012908e-14,3.19661660588932e-13
"YIL055C",-1.02110179594837,5.54585238779067,2.15849162985077e-14,3.47059646027908e-13
"YER088C",-0.629944942311522,9.02416112969713,2.21750079918429e-14,3.55581361213372e-13
"YDR089W",1.47318264728052,5.57687061579096,2.23018107857791e-14,3.56648147079608e-13
"YLR001C",-1.04890690716748,6.01393547538063,2.40746720515313e-14,3.83961818137226e-13
"YLR149C",-1.23494805947592,6.58069023303866,2.62364660683599e-14,4.17314972383025e-13
"YGR194C",-0.937800751693924,6.07221252362659,2.7213545890108e-14,4.31695847270159e-13
"YGR244C",-0.943129170438914,8.28563551095951,2.74756187959981e-14,4.34687797903532e-13
"YIR035C",0.875809877900001,6.67550854453284,2.8995350157068e-14,4.57507965011657e-13
"YOL108C",-1.33436877387839,5.19260143852323,2.92841410126312e-14,4.60835804180156e-13
"YBL050W",-0.869529519499008,7.0784439117404,2.95335517226894e-14,4.63527919212609e-13
"YNL136W",-0.971912051335113,6.44386434310923,3.00474907063201e-14,4.7034656748491e-13
"YOL129W",-0.695416683029886,7.58260536487472,3.15559432091171e-14,4.92655714956058e-13
"YHR175W",-0.755142657990128,7.23483835629042,3.25006273133217e-14,5.05100385897277e-13
"YHR063C",-0.758560920535931,6.75355132295258,3.25726312567653e-14,5.05100385897277e-13
"YPR098C",-1.14840831232361,5.64828921495345,3.26091511598377e-14,5.05100385897277e-13
"YER055C",0.772391905680049,8.43138981999575,3.29625245667541e-14,5.09240882144867e-13
"YPL147W",-1.36744968436216,5.32098227833902,3.34997972829897e-14,5.16193490946484e-13
"YJR148W",1.00896410122863,7.6188696450735,3.37584304647705e-14,5.18827618337784e-13
"YPR173C",-0.654237590789607,7.65202630892027,3.91860682099985e-14,6.00683848700936e-13
"YMR004W",-0.905047230655576,6.34543023928566,4.33752255111677e-14,6.63181419507956e-13
"YKL045W",-1.07638998920747,5.93710721664462,4.35210329154725e-14,6.63695751960956e-13
"YGL163C",-0.860479663597837,6.174245860365,4.4047383266041e-14,6.69995801504279e-13
"YGL252C",-0.730886092399058,7.7067591516791,4.49729017008002e-14,6.82319639393936e-13
"YMR071C",-0.718843420488495,7.17753859703388,4.72953589264349e-14,7.15720303753748e-13
"YKR076W",-1.50598232492652,6.41315448326036,4.84022597202136e-14,7.3060247644006e-13
"YIL111W",-0.867066348005863,6.59115627639117,4.94165810879251e-14,7.44015038924307e-13
"YPL234C",-0.60652381651666,8.25186873543443,5.07118928117975e-14,7.61579364891893e-13
"YEL034W",0.517806845323813,10.078791031861,5.13843818827714e-14,7.69725031899641e-13
"YIL011W",1.42744777665042,5.15665526342957,5.40873869102159e-14,8.08169364514514e-13
"YBR225W",-1.08473966101167,5.85872817834872,5.55711091354276e-14,8.2824748804616e-13
"YDR018C",-1.9736652599151,4.22313151526,6.05455113490659e-14,9.00120077016139e-13
"YOL083W",-1.48639694957606,5.0803360949061,6.18129188661152e-14,9.16659250453142e-13
"YOL162W",-2.59966838993231,3.35856319937309,6.3496677780063e-14,9.39274606061582e-13
"YKL190W",-0.744944496297963,7.12274145451983,6.40817842032797e-14,9.45565878131686e-13
"YBR177C",-0.941156776557189,7.29828538913575,6.56516229514446e-14,9.66320032347507e-13
"YNL305C",-0.914643531079751,7.1780158324405,6.60391640948894e-14,9.6961224305077e-13
"YGR282C",-0.468708913503224,10.2641771887169,6.86218630171521e-14,1.00503852344675e-12
"YBR023C",-0.736246866323354,7.47689272854091,7.15089093655937e-14,1.04473633757091e-12
"YHL025W",-0.686941355009252,7.75511909727196,8.00111825232331e-14,1.16607430293096e-12
"YOR003W",-1.13508872980811,5.47377668120074,8.07926919318797e-14,1.17457090457231e-12
"YDR176W",-0.701114959627344,6.78322834509027,8.46404276928977e-14,1.22749365357568e-12
"YLR290C",-1.35046825560233,5.20685496213786,8.51078314185494e-14,1.23125437286933e-12
"YCR036W",-0.881464743477622,6.4116545958054,9.30281800083364e-14,1.34255546612031e-12
"YCL049C",-0.856199764782108,6.93640248371511,9.3705458330468e-14,1.34903940861649e-12
"YNL188W",-1.34272103106295,5.40015523068005,9.41091766112189e-14,1.35156310196258e-12
"YBR207W",-0.744316607204454,7.25079782303695,1.01244862400218e-13,1.45052264121572e-12
"YML132W",-0.806678531474797,6.48584009703215,1.03236392509649e-13,1.4754824504338e-12
"YBR302C",-0.806682472083113,6.48584009703215,1.04561053970903e-13,1.49081387071285e-12
"YJL210W",-0.929788502444002,7.0305255048235,1.06781284633372e-13,1.51880976244149e-12
"YGR284C",-0.787436546390604,6.99279347107908,1.1202826761389e-13,1.58823535269774e-12
"YGR008C",0.847602469771485,8.00600161516415,1.12199151162355e-13,1.58823535269774e-12
"YGR109W-A",-1.08858495880522,5.53253425834593,1.21318442549858e-13,1.71322487963607e-12
"YGR178C",-0.601291864492166,8.30137172393316,1.28744180517796e-13,1.81376027648523e-12
"YHR028C",-0.653473477407898,7.65328471278639,1.32602857056556e-13,1.86368433540057e-12
"YPL218W",-0.590172069193158,8.29592978456457,1.37840379207974e-13,1.93270503263882e-12
"YLR213C",-1.47685301869305,5.09284695654267,1.48291080273363e-13,2.07432227417847e-12
"YJL106W",-1.30871825798123,5.20992864307174,1.50557014804609e-13,2.10105154858224e-12
"YFR052W",-0.751572094252239,7.34689829840765,1.52010171334783e-13,2.11633925597155e-12
"YJL166W",-0.866439040001687,5.96912491748074,2.04555973016613e-13,2.84121524023309e-12
"YBR296C",2.96528571089345,6.13995630304246,2.07799220365221e-13,2.87950348220378e-12
"YNL332W",-2.94968581399539,3.2652805517417,2.17142358517976e-13,3.00194237231511e-12
"YOL156W",-1.27878786049522,5.09741484800165,2.32394350566333e-13,3.20530856014217e-12
"YLL052C",2.28453338555942,3.37925232664219,2.48754415954588e-13,3.42297646326348e-12
"YJR085C",-0.697189497333043,7.64445496978012,2.66558500644211e-13,3.65945858076983e-12
"YDR260C",-1.04912321286811,5.75240943530641,2.71012413569973e-13,3.71199178493873e-12
"YDR348C",-0.653802274315688,7.62667187000269,2.74660306351997e-13,3.75326797386782e-12
"YDR517W",-0.873401729247767,8.2171871598395,2.77803694830749e-13,3.78747571961645e-12
"YPR028W",-0.615389420589256,8.24898096094362,3.00922177949471e-13,4.09323339523453e-12
"YML085C",-0.574631652173791,8.27105027477169,3.02435149414066e-13,4.10437793367666e-12
"YLR273C",-1.89451579059685,4.32983340799276,3.06413674981812e-13,4.14885518276289e-12
"YNL141W",1.27427032683078,6.29943009787014,3.07302976514782e-13,4.15139660282641e-12
"YDR134C",0.722815250310463,9.3641271761057,3.23510080602461e-13,4.36038530051199e-12
"YDL169C",-1.40604319195941,5.08685839004421,3.26173981229733e-13,4.38629874303711e-12
"YOR127W",-0.861470094771409,7.02026229773664,3.31174201586817e-13,4.44344161176689e-12
"YDR528W",-1.56871665835876,4.30231261182029,3.44925555893445e-13,4.61747627651926e-12
"YBR007C",-0.988018828627202,5.84582373212581,3.58029837312532e-13,4.78208249972518e-12
"YPL020C",-0.984586883236563,6.23904695404443,3.59205814113411e-13,4.78698378853391e-12
"YAL044C",1.12863928058089,7.07477185263888,3.90290349471693e-13,5.18954606252585e-12
"YPL016W",-1.33798839960466,5.50939874068735,4.46794759550401e-13,5.92754392883346e-12
"YIL005W",-0.827668506451577,6.58996167711879,4.86379483573386e-13,6.43416440987163e-12
"YDL085W",-1.81899538767464,3.91841792016147,4.87156609028645e-13,6.43416440987163e-12
"YNL079C",-0.55973083775714,9.00043214191193,5.37835327484336e-13,7.08768737800628e-12
"YDR098C",-0.766417401596875,6.80528487122445,5.95291591809897e-13,7.82742299719814e-12
"YLR095C",-0.691877671047724,6.8817092608941,5.99638904059116e-13,7.86710287210153e-12
"YDR486C",-0.823545711751146,6.35000711422827,6.35373490127614e-13,8.31748880771038e-12
"YDR158W",-0.557401981713391,9.19064849722485,6.63485987668946e-13,8.66632801111954e-12
"YIR007W",-0.856953745611302,6.07860737582989,7.12173351089331e-13,9.28178352069509e-12
"YGR056W",-0.874195960585641,6.0843821906358,7.60913093859408e-13,9.89521489311235e-12
"YHR006W",-0.859109807160193,6.99259268664978,7.70689922746509e-13,1.00003777914278e-11
"YOL163W",-2.19879825234769,3.51486846101126,8.19103994501163e-13,1.06053355261781e-11
"YLR154C",-1.11306744363519,5.09536750479019,8.6478507164979e-13,1.11723433819908e-11
"YHR017W",-0.96310730380692,5.95776159904499,8.98345786713144e-13,1.15806362091104e-11
"YLR414C",-0.898076972096142,8.33673162996054,9.26891948438254e-13,1.19226514324112e-11
"YMR072W",-0.717169374387142,7.32245751876988,1.02138283915447e-12,1.31095927533124e-11
"YIR038C",-0.856288995925435,6.84890301480696,1.06673701612129e-12,1.36620842519257e-11
"YGR232W",-0.895282685060865,6.38506973989911,1.10401665780382e-12,1.41089990588017e-11
"YKR080W",2.34540162135849,7.25378266065043,1.13383413671529e-12,1.44588288511733e-11
"YPR010C",0.991733870806005,7.88464790381067,1.16292180392569e-12,1.47978673415662e-11
"YBL041W",-0.662349571895447,8.51435521148342,1.1800458438364e-12,1.498354347206e-11
"YAL054C",-1.19677997956213,5.69436128378368,1.34650917274444e-12,1.70605883835736e-11
"YPR023C",-0.788909666171754,7.31139190602072,1.48902582375681e-12,1.88259952973698e-11
"YMR124W",-0.74840631192745,7.23255888457609,1.62208384098262e-12,2.04284257280165e-11
"YJR086W",-1.14742413249868,5.13432091871086,1.62267366776538e-12,2.04284257280165e-11
"YOL086W-A",-0.97838890030922,5.39001710606448,1.66107176500305e-12,2.08674344660787e-11
"YPR120C",-1.24343467335425,4.97867254023695,1.70086424061819e-12,2.13220629485971e-11
"YPR011C",-0.902650694832714,6.04862620144518,1.75810413418208e-12,2.19551558941563e-11
"YFL049W",-0.929852264041358,6.21373223732742,1.75878720531182e-12,2.19551558941563e-11
"YMR119W",-0.886424660871193,6.74497604933222,1.80668687084736e-12,2.25056130837976e-11
"YGR048W",-0.781731088430752,6.5327650782123,1.8504533415854e-12,2.30023790381529e-11
"YBR071W",-0.87809118100298,6.08742019050199,1.89890101475559e-12,2.35551306169996e-11
"YPL271W",-0.87664567458436,6.41410667210955,1.92353988722032e-12,2.38108483528926e-11
"YOL105C",-0.999424665208984,6.71293296837963,2.03685061436015e-12,2.51608456892881e-11
"YHR199C",-0.924602488415169,7.29196449188664,2.09062910538425e-12,2.57713592011638e-11
"YGL002W",-0.898831939116533,5.90379153360458,2.11015187855204e-12,2.59579390132898e-11
"YOR108W",0.83013086996027,6.77422153202596,2.16698847263931e-12,2.66018066236655e-11
"YLL022C",-0.805158613057835,6.19391641109237,2.35670647302846e-12,2.88708741219657e-11
"YDR379C-A",-2.27072706346496,3.39393745490006,2.37621912247435e-12,2.90497697266131e-11
"YBR105C",-0.791423382848033,6.62608824408507,2.40053034505371e-12,2.92864702096553e-11
"YNL125C",-0.869885661624352,6.60009534240027,2.41997700844714e-12,2.94629711090159e-11
"YBR167C",-1.07308291684236,4.95649651922287,2.47675826118268e-12,3.00923585860738e-11
"YMR030W",-1.25750736236658,5.1202665914868,2.48704158958638e-12,3.01553792737349e-11
"YBR052C",-0.72398913443671,7.97693150411205,2.53915637978001e-12,3.07243114502215e-11
"YDR481C",0.592212921823043,7.95371113899745,2.57523469310142e-12,3.10972728144513e-11
"YKL001C",-1.01344021296097,5.45772671274906,2.65572622569465e-12,3.20039349845932e-11
"YPR091C",-0.890642537466689,7.12709151943806,2.66927984039423e-12,3.21018878366111e-11
"YGR046W",-0.848184026167728,5.76785137872054,2.76682754402984e-12,3.32075427546138e-11
"YDL018C",-1.09030049267215,5.16887569720601,2.87139499663068e-12,3.43260612508111e-11
"YNL192W",-0.496225032587993,8.70438024772805,2.87162418778967e-12,3.43260612508111e-11
"YDL155W",-0.82092071441488,6.31460396287435,2.90618177051974e-12,3.46691079358171e-11
"YDR004W",-1.01165696768075,5.50297934550735,2.95829945550193e-12,3.52198347649998e-11
"YDL007W",-0.554319836620109,8.54302305135779,3.08616339122722e-12,3.66683308953643e-11
"YER092W",-0.893031606834251,5.8475594785477,3.0938828925516e-12,3.66863829162882e-11
"YPR008W",-0.80374857494946,7.42920262471542,3.16875083555009e-12,3.74989973878998e-11
"YGL004C",-0.938350865465052,5.69132810602662,3.2257067499415e-12,3.80968200387303e-11
"YKL029C",0.707178035842323,7.56184808730004,3.53270803452989e-12,4.16395088452458e-11
"YGL219C",-0.781791602103837,6.68740760300057,3.57162090151512e-12,4.20144748991351e-11
"YOR126C",-1.03879905368485,5.14672706739867,3.60786784138234e-12,4.23566547965463e-11
"YHR050W",-0.72834753332661,7.60821202519464,3.62825036944319e-12,4.25115988831591e-11
"YBR199W",-0.661406831495954,8.09713616779529,4.02734974333282e-12,4.70945225915026e-11
"YMR029C",-0.790109375274117,6.36455215217162,4.16318713131079e-12,4.85821936630556e-11
"YBR111C",-0.65007300505006,7.53188858410123,4.17099110712054e-12,4.85821936630556e-11
"YDR084C",-0.901470416797541,6.18988503075178,4.28243944551112e-12,4.97823068744387e-11
"YKR096W",-0.835953186676869,6.69062214729786,4.54457497628267e-12,5.27259806562051e-11
"YKL163W",1.95442797509085,4.82949675227722,4.65869115841421e-12,5.39441792257082e-11
"YBR043C",-0.882413258624521,6.46934671587911,4.96944200104123e-12,5.74300553128143e-11
"YJL218W",-1.15667121138572,5.00881580206198,5.24371837344294e-12,6.0481640576339e-11
"YPR026W",-0.988311244443576,6.39029576072278,5.30531755633138e-12,6.1073081674733e-11
"YKL189W",-1.07420948802764,5.34552805564679,5.48102819963092e-12,6.29732890431382e-11
"YNR053C",1.87121683717821,5.28810355200353,5.49549265992514e-12,6.30171125363897e-11
"YJR001W",-0.643632242316814,7.42159241805097,5.52165193163722e-12,6.31946121460299e-11
"YDR319C",-1.0437034989217,5.6608273752026,5.78976438951535e-12,6.61352044261821e-11
